Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,12 years,500 - 999 grams,1 - 23 hours,53.0,1435.0,37.28,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,12 years,500 - 999 grams,1 - 6 days,16.0,1435.0,11.25 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,13 - 15 years,499 grams or less,Under 1 hour,38.0,230.0,166.45,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,13 - 15 years,499 grams or less,1 - 23 hours,60.0,230.0,262.67,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,13 - 15 years,500 - 999 grams,Under 1 hour,15.0,786.0,19.14 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,13 - 15 years,500 - 999 grams,1 - 23 hours,27.0,786.0,34.54,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,16 years and over,499 grams or less,1 - 23 hours,10.0,57.0,178.32 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,16 years and over,500 - 999 grams,1 - 23 hours,10.0,218.0,46.37 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,13.0,84.0,155.17 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,25.0,84.0,299.88,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,9 - 11 years,499 grams or less,Under 1 hour,14.0,107.0,131.15 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,9 - 11 years,499 grams or less,1 - 23 hours,27.0,107.0,254.73,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,12 years,499 grams or less,Under 1 hour,44.0,320.0,138.79,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,12 years,499 grams or less,1 - 23 hours,64.0,320.0,201.0,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,12 years,500 - 999 grams,Under 1 hour,28.0,1136.0,24.83,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,43.0,1136.0,38.23,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,13 - 15 years,499 grams or less,Under 1 hour,22.0,225.0,98.04,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,13 - 15 years,499 grams or less,1 - 23 hours,55.0,225.0,245.81,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,13 - 15 years,500 - 999 grams,Under 1 hour,14.0,832.0,16.89 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,13 - 15 years,500 - 999 grams,1 - 23 hours,26.0,832.0,31.54,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,499 grams or less,Under 1 hour,36.0,190.0,191.75,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,45.0,190.0,238.06,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,500 - 999 grams,Under 1 hour,25.0,762.0,33.09,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,500 - 999 grams,1 - 23 hours,23.0,762.0,30.56,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,18.0,127.0,142.64 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,31.0,127.0,244.82,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,9 - 11 years,499 grams or less,Under 1 hour,10.0,58.0,174.95 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,499 grams or less,Under 1 hour,35.0,236.0,149.57,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,499 grams or less,1 - 23 hours,48.0,236.0,204.75,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,500 - 999 grams,Under 1 hour,19.0,703.0,27.12 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,500 - 999 grams,1 - 23 hours,19.0,703.0,27.11 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,499 grams or less,Under 1 hour,26.0,198.0,131.85,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,46.0,198.0,233.75,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,500 - 999 grams,1 - 23 hours,17.0,605.0,28.34 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,499 grams or less,Under 1 hour,39.0,240.0,163.35,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,61.0,240.0,255.82,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,500 - 999 grams,Under 1 hour,19.0,914.0,20.89 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,29.0,914.0,31.86,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,12.0,83.0,145.41 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,15.0,83.0,181.34 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,499 grams or less,Under 1 hour,20.0,124.0,162.03,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,499 grams or less,1 - 23 hours,33.0,124.0,267.7,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,500 - 999 grams,Under 1 hour,12.0,446.0,26.99 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,500 - 999 grams,1 - 23 hours,16.0,446.0,36.00 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,13 - 15 years,499 grams or less,Under 1 hour,18.0,105.0,172.07 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,13 - 15 years,499 grams or less,1 - 23 hours,29.0,105.0,277.72,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,13 - 15 years,500 - 999 grams,1 - 23 hours,11.0,406.0,27.15 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,499 grams or less,Under 1 hour,33.0,180.0,183.89,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,499 grams or less,1 - 23 hours,36.0,180.0,200.58,2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,500 - 999 grams,1 - 23 hours,12.0,571.0,21.17 (Unreliable),2006
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,10.0,44.0,228.83 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,499 grams or less,Under 1 hour,34.0,249.0,138.06,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,499 grams or less,1 - 23 hours,45.0,249.0,182.6,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,500 - 999 grams,Under 1 hour,21.0,864.0,24.44,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,500 - 999 grams,1 - 23 hours,32.0,864.0,37.17,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,12.0,864.0,13.93 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,499 grams or less,Under 1 hour,16.0,171.0,93.83 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,499 grams or less,1 - 23 hours,36.0,171.0,211.14,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,500 - 999 grams,Under 1 hour,17.0,572.0,29.77 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,500 - 999 grams,1 - 23 hours,14.0,572.0,24.57 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,12.0,47.0,256.79 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,499 grams or less,Under 1 hour,22.0,176.0,125.98,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,499 grams or less,1 - 23 hours,37.0,176.0,212.31,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,500 - 999 grams,Under 1 hour,11.0,669.0,16.65 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,500 - 999 grams,1 - 23 hours,15.0,669.0,22.46 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,499 grams or less,Under 1 hour,54.0,462.0,117.41,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,499 grams or less,1 - 23 hours,106.0,462.0,229.15,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,500 - 999 grams,Under 1 hour,21.0,1435.0,14.71,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,500 - 999 grams,1 - 23 hours,41.0,1435.0,28.85,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,500 - 999 grams,1 - 6 days,13.0,1435.0,9.09 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,499 grams or less,Under 1 hour,22.0,230.0,96.59,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,499 grams or less,1 - 23 hours,45.0,230.0,197.2,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,500 - 999 grams,Under 1 hour,12.0,786.0,15.31 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,500 - 999 grams,1 - 23 hours,21.0,786.0,26.89,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,21.0,84.0,251.6,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,9 - 11 years,499 grams or less,Under 1 hour,12.0,107.0,112.38 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,9 - 11 years,499 grams or less,1 - 23 hours,20.0,107.0,188.47,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,499 grams or less,Under 1 hour,27.0,320.0,85.4,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,499 grams or less,1 - 23 hours,47.0,320.0,147.62,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,500 - 999 grams,Under 1 hour,25.0,1136.0,22.12,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,33.0,1136.0,29.31,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,499 grams or less,Under 1 hour,17.0,225.0,75.71 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,499 grams or less,1 - 23 hours,35.0,225.0,156.58,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,500 - 999 grams,Under 1 hour,11.0,832.0,13.26 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,500 - 999 grams,1 - 23 hours,24.0,832.0,29.06,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,499 grams or less,Under 1 hour,28.0,190.0,148.92,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,30.0,190.0,158.64,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,500 - 999 grams,Under 1 hour,15.0,762.0,19.84 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,500 - 999 grams,1 - 23 hours,21.0,762.0,27.93,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,13.0,127.0,103.22 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,19.0,127.0,150.15 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,499 grams or less,Under 1 hour,29.0,236.0,123.69,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,499 grams or less,1 - 23 hours,38.0,236.0,162.22,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,500 - 999 grams,Under 1 hour,14.0,703.0,19.97 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,500 - 999 grams,1 - 23 hours,17.0,703.0,24.25 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,13 - 15 years,499 grams or less,Under 1 hour,22.0,198.0,111.52,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,26.0,198.0,131.94,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,13 - 15 years,500 - 999 grams,1 - 23 hours,12.0,605.0,19.94 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,499 grams or less,Under 1 hour,27.0,240.0,113.24,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,41.0,240.0,171.81,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,500 - 999 grams,Under 1 hour,13.0,914.0,14.27 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,23.0,914.0,25.26,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,12.0,83.0,144.98 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,12 years,499 grams or less,Under 1 hour,13.0,124.0,105.31 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,12 years,499 grams or less,1 - 23 hours,22.0,124.0,178.58,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,12 years,500 - 999 grams,1 - 23 hours,11.0,446.0,24.76 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,13 - 15 years,499 grams or less,Under 1 hour,16.0,105.0,152.92 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,13 - 15 years,499 grams or less,1 - 23 hours,26.0,105.0,249.06,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,13 - 15 years,500 - 999 grams,1 - 23 hours,10.0,406.0,24.66 (Unreliable),2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,499 grams or less,Under 1 hour,22.0,180.0,122.59,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,499 grams or less,1 - 23 hours,26.0,180.0,144.97,2006
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,500 - 999 grams,1 - 23 hours,11.0,571.0,19.42 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,9 - 11 years,499 grams or less,1 - 23 hours,22.0,249.0,89.09,2006
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,12 years,499 grams or less,1 - 23 hours,15.0,171.0,88.11 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,9 - 11 years,499 grams or less,1 - 23 hours,10.0,176.0,57.13 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,12 years,499 grams or less,Under 1 hour,10.0,462.0,21.72 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,12 years,499 grams or less,1 - 23 hours,36.0,462.0,78.65,2006
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,12 years,500 - 999 grams,1 - 23 hours,12.0,1435.0,8.43 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,13 - 15 years,499 grams or less,Under 1 hour,16.0,230.0,69.86 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,13 - 15 years,499 grams or less,1 - 23 hours,15.0,230.0,65.47 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,12 years,499 grams or less,Under 1 hour,17.0,320.0,53.39 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,12 years,499 grams or less,1 - 23 hours,17.0,320.0,53.38 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,10.0,1136.0,8.92 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,13 - 15 years,499 grams or less,1 - 23 hours,20.0,225.0,89.23,2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,15.0,190.0,79.43 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,16 years and over,500 - 999 grams,Under 1 hour,10.0,762.0,13.25 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,12.0,127.0,94.67 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,12 years,499 grams or less,1 - 23 hours,10.0,236.0,42.53 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,20.0,198.0,101.81,2006
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,16 years and over,499 grams or less,Under 1 hour,12.0,240.0,50.11 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,20.0,240.0,84.01,2006
"Other low birth weight or preterm (P07.1,P07.3)",35-39 years,12 years,499 grams or less,1 - 23 hours,11.0,124.0,89.12 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",35-39 years,16 years and over,499 grams or less,Under 1 hour,11.0,180.0,61.30 (Unreliable),2006
"Other low birth weight or preterm (P07.1,P07.3)",35-39 years,16 years and over,499 grams or less,1 - 23 hours,10.0,180.0,55.62 (Unreliable),2006
#Respiratory distress of newborn (P22),15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,15.0,864.0,17.46 (Unreliable),2006
#Respiratory distress of newborn (P22),20-24 years,12 years,500 - 999 grams,1 - 23 hours,18.0,1435.0,12.60 (Unreliable),2006
#Respiratory distress of newborn (P22),20-24 years,12 years,500 - 999 grams,1 - 6 days,17.0,1435.0,11.94 (Unreliable),2006
#Respiratory distress of newborn (P22),20-24 years,12 years,500 - 999 grams,7 - 27 days,10.0,1435.0,7.00 (Unreliable),2006
#Respiratory distress of newborn (P22),20-24 years,13 - 15 years,500 - 999 grams,1 - 6 days,10.0,786.0,12.77 (Unreliable),2006
#Respiratory distress of newborn (P22),25-29 years,12 years,500 - 999 grams,1 - 23 hours,12.0,1136.0,10.61 (Unreliable),2006
#Respiratory distress of newborn (P22),25-29 years,12 years,500 - 999 grams,7 - 27 days,11.0,1136.0,9.68 (Unreliable),2006
#Respiratory distress of newborn (P22),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,832.0,12.05 (Unreliable),2006
#Respiratory distress of newborn (P22),25-29 years,16 years and over,500 - 999 grams,1 - 6 days,10.0,762.0,13.20 (Unreliable),2006
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,12 years,500 - 999 grams,1 - 23 hours,10.0,1435.0,7.00 (Unreliable),2006
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,12 years,500 - 999 grams,1 - 6 days,10.0,1435.0,7.07 (Unreliable),2006
Other respiratory conditions originating in the perinatal period (P23-P28),25-29 years,12 years,500 - 999 grams,28 - 364 days,16.0,1136.0,14.26 (Unreliable),2006
#Chronic respiratory disease originating in the perinatal period (P27),25-29 years,12 years,500 - 999 grams,28 - 364 days,15.0,1136.0,13.38 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,17.0,864.0,19.87 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),15-19 years,12 years,500 - 999 grams,7 - 27 days,10.0,572.0,17.48 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,10.0,669.0,15.07 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),20-24 years,12 years,500 - 999 grams,7 - 27 days,17.0,1435.0,11.87 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),20-24 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,786.0,12.79 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),25-29 years,9 - 11 years,500 - 999 grams,7 - 27 days,11.0,398.0,27.77 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),25-29 years,12 years,500 - 999 grams,7 - 27 days,22.0,1136.0,19.52,2006
Infections specific to the perinatal period (P35-P39),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,832.0,12.06 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),30-34 years,12 years,500 - 999 grams,7 - 27 days,10.0,703.0,14.28 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),30-34 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,605.0,16.62 (Unreliable),2006
Infections specific to the perinatal period (P35-P39),30-34 years,16 years and over,500 - 999 grams,7 - 27 days,10.0,914.0,10.94 (Unreliable),2006
#Bacterial sepsis of newborn (P36),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,14.0,864.0,16.39 (Unreliable),2006
#Bacterial sepsis of newborn (P36),15-19 years,12 years,500 - 999 grams,7 - 27 days,10.0,572.0,17.48 (Unreliable),2006
#Bacterial sepsis of newborn (P36),20-24 years,12 years,500 - 999 grams,7 - 27 days,13.0,1435.0,9.07 (Unreliable),2006
#Bacterial sepsis of newborn (P36),25-29 years,12 years,500 - 999 grams,7 - 27 days,19.0,1136.0,16.85 (Unreliable),2006
#Bacterial sepsis of newborn (P36),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,832.0,12.06 (Unreliable),2006
#Bacterial sepsis of newborn (P36),30-34 years,16 years and over,500 - 999 grams,7 - 27 days,10.0,914.0,10.94 (Unreliable),2006
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,10.0,669.0,15.01 (Unreliable),2006
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,12 years,500 - 999 grams,1 - 6 days,16.0,1435.0,11.22 (Unreliable),2006
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,12 years,500 - 999 grams,1 - 6 days,10.0,1136.0,8.83 (Unreliable),2006
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,832.0,12.03 (Unreliable),2006
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,16 years and over,500 - 999 grams,1 - 6 days,12.0,762.0,15.96 (Unreliable),2006
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,16 years and over,500 - 999 grams,1 - 6 days,13.0,914.0,14.32 (Unreliable),2006
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,10.0,669.0,15.01 (Unreliable),2006
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,12 years,500 - 999 grams,1 - 6 days,15.0,1435.0,10.52 (Unreliable),2006
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,10.0,832.0,12.03 (Unreliable),2006
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,16 years and over,500 - 999 grams,1 - 6 days,10.0,762.0,13.32 (Unreliable),2006
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,16 years and over,500 - 999 grams,1 - 6 days,13.0,914.0,14.32 (Unreliable),2006
#Necrotizing enterocolitis of newborn (P77),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,10.0,669.0,14.99 (Unreliable),2006
#Necrotizing enterocolitis of newborn (P77),20-24 years,12 years,500 - 999 grams,7 - 27 days,14.0,1435.0,9.84 (Unreliable),2006
#Necrotizing enterocolitis of newborn (P77),25-29 years,12 years,500 - 999 grams,7 - 27 days,12.0,1136.0,10.60 (Unreliable),2006
#Necrotizing enterocolitis of newborn (P77),35-39 years,16 years and over,500 - 999 grams,7 - 27 days,10.0,571.0,17.53 (Unreliable),2006
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,10.0,1136.0,8.89 (Unreliable),2006
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,12 years,499 grams or less,1 - 23 hours,10.0,236.0,42.39 (Unreliable),2006
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,10.0,198.0,50.77 (Unreliable),2006
