Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,500 - 999,1 - 23,25,1096,22.81021897810219,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,0 - 1,16,152,105.26315789473684,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,1 - 23,33,152,217.10526315789474,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,0 - 1,47,290,162.06896551724137,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,1 - 23,54,290,186.20689655172416,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,0 - 1,12,1022,11.741682974559687,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,1 - 23,21,1022,20.54794520547945,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,0 - 1,15,144,104.16666666666667,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,1 - 23,33,144,229.16666666666666,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,1 - 23,11,547,20.10968921389397,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,1 - 23,13,34,382.35294117647055,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,High School Incomplete,200 - 499,1 - 23,16,74,216.21621621621622,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,High School Graduate,200 - 499,0 - 1,21,172,122.09302325581395,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,High School Graduate,200 - 499,1 - 23,43,172,250.0,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,0 - 1,20,176,113.63636363636363,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,1 - 23,39,176,221.5909090909091,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,500 - 999,1 - 23,15,595,25.210084033613445,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,0 - 1,15,83,180.72289156626505,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,1 - 23,15,83,180.72289156626505,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,0 - 1,21,154,136.36363636363635,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,1 - 23,33,154,214.28571428571428,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,500 - 999,1 - 23,10,632,15.822784810126583,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,0 - 1,22,96,229.16666666666666,2017
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,1 - 23,16,96,166.66666666666666,2017
Extremely low birth weight or extreme immaturity,15-19,High School Incomplete,200 - 499,0 - 1,29,174,166.66666666666666,2017
Extremely low birth weight or extreme immaturity,15-19,High School Incomplete,200 - 499,1 - 23,44,174,252.87356321839084,2017
Extremely low birth weight or extreme immaturity,15-19,High School Incomplete,500 - 999,1 - 23,12,602,19.933554817275745,2017
Extremely low birth weight or extreme immaturity,15-19,High School Graduate,200 - 499,0 - 1,21,189,111.1111111111111,2017
Extremely low birth weight or extreme immaturity,15-19,High School Graduate,200 - 499,1 - 23,40,189,211.64021164021162,2017
Extremely low birth weight or extreme immaturity,15-19,High School Graduate,500 - 999,1 - 23,18,545,33.02752293577982,2017
Extremely low birth weight or extreme immaturity,20-24,High School Incomplete,200 - 499,0 - 1,11,159,69.18238993710692,2017
Extremely low birth weight or extreme immaturity,20-24,High School Incomplete,200 - 499,1 - 23,35,159,220.125786163522,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,200 - 499,0 - 1,54,608,88.8157894736842,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,200 - 499,1 - 23,54,608,88.8157894736842,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,200 - 499,24 - 144,10,608,16.44736842105263,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,500 - 999,0 - 1,18,1865,9.6514745308311,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,500 - 999,1 - 23,38,1865,20.37533512064343,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,500 - 999,24 - 144,11,1865,5.898123324396783,2017
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,500 - 999,189 - 648,10,1865,5.361930294906166,2017
Extremely low birth weight or extreme immaturity,20-24,Some College Education,200 - 499,0 - 1,31,334,92.81437125748502,2017
Extremely low birth weight or extreme immaturity,20-24,Some College Education,200 - 499,1 - 23,54,334,161.67664670658684,2017
Extremely low birth weight or extreme immaturity,20-24,Some College Education,500 - 999,1 - 23,13,1197,10.86048454469507,2017
Extremely low birth weight or extreme immaturity,20-24,Some College Education,500 - 999,24 - 144,10,1197,8.35421888053467,2017
Extremely low birth weight or extreme immaturity,20-24,Some College Education,200 - 499,1 - 23,10,59,169.4915254237288,2017
Extremely low birth weight or extreme immaturity,20-24,College Graduate or Higher,200 - 499,1 - 23,11,44,250.0,2017
Extremely low birth weight or extreme immaturity,25-29,High School Incomplete,200 - 499,0 - 1,27,181,149.17127071823205,2017
Extremely low birth weight or extreme immaturity,25-29,High School Incomplete,200 - 499,1 - 23,38,181,209.94475138121547,2017
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,200 - 499,0 - 1,54,517,104.44874274661508,2017
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,200 - 499,1 - 23,54,517,104.44874274661508,2017
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,500 - 999,0 - 1,14,1622,8.631319358816276,2017
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,500 - 999,1 - 23,28,1622,17.26263871763255,2017
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,0 - 1,44,420,104.76190476190476,2017
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,1 - 23,54,420,128.57142857142856,2017
Extremely low birth weight or extreme immaturity,25-29,Some College Education,500 - 999,0 - 1,12,1466,8.185538881309686,2017
Extremely low birth weight or extreme immaturity,25-29,Some College Education,500 - 999,1 - 23,21,1466,14.324693042291951,2017
Extremely low birth weight or extreme immaturity,25-29,Some College Education,500 - 999,24 - 144,14,1466,9.549795361527966,2017
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,1 - 23,30,141,212.7659574468085,2017
Extremely low birth weight or extreme immaturity,25-29,College Graduate or Higher,200 - 499,0 - 1,37,240,154.16666666666669,2017
Extremely low birth weight or extreme immaturity,25-29,College Graduate or Higher,200 - 499,1 - 23,44,240,183.33333333333331,2017
Extremely low birth weight or extreme immaturity,25-29,College Graduate or Higher,500 - 999,1 - 23,12,854,14.05152224824356,2017
Extremely low birth weight or extreme immaturity,30-34,Elementary School or Less,200 - 499,1 - 23,10,35,285.7142857142857,2017
Extremely low birth weight or extreme immaturity,30-34,High School Incomplete,200 - 499,0 - 1,12,102,117.6470588235294,2017
Extremely low birth weight or extreme immaturity,30-34,High School Incomplete,200 - 499,1 - 23,20,102,196.078431372549,2017
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,200 - 499,0 - 1,43,371,115.90296495956872,2017
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,200 - 499,1 - 23,54,371,145.55256064690028,2017
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,500 - 999,0 - 1,20,1130,17.699115044247787,2017
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,500 - 999,1 - 23,24,1130,21.238938053097346,2017
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,0 - 1,29,316,91.77215189873418,2017
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,1 - 23,51,316,161.39240506329114,2017
Extremely low birth weight or extreme immaturity,30-34,Some College Education,500 - 999,1 - 23,20,1096,18.24817518248175,2017
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,0 - 1,10,152,65.78947368421052,2017
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,1 - 23,26,152,171.05263157894737,2017
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,0 - 1,41,290,141.3793103448276,2017
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,1 - 23,48,290,165.51724137931035,2017
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,500 - 999,0 - 1,10,1022,9.784735812133071,2017
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,500 - 999,1 - 23,17,1022,16.634050880626223,2017
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,1 - 23,25,144,173.61111111111111,2017
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,1 - 23,10,34,294.11764705882354,2017
Extremely low birth weight or extreme immaturity,35-39,High School Incomplete,200 - 499,1 - 23,10,74,135.13513513513513,2017
Extremely low birth weight or extreme immaturity,35-39,High School Graduate,200 - 499,0 - 1,19,172,110.46511627906978,2017
Extremely low birth weight or extreme immaturity,35-39,High School Graduate,200 - 499,1 - 23,34,172,197.67441860465115,2017
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,0 - 1,16,176,90.9090909090909,2017
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,1 - 23,28,176,159.0909090909091,2017
Extremely low birth weight or extreme immaturity,35-39,Some College Education,500 - 999,1 - 23,12,595,20.16806722689076,2017
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,0 - 1,13,83,156.6265060240964,2017
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,1 - 23,11,83,132.53012048192772,2017
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,0 - 1,15,154,97.40259740259741,2017
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,1 - 23,28,154,181.8181818181818,2017
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,0 - 1,14,96,145.83333333333334,2017
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,1 - 23,13,96,135.41666666666666,2017
Other low birth weight or preterm,15-19,High School Graduate,200 - 499,1 - 23,12,189,63.49206349206349,2017
Other low birth weight or preterm,20-24,High School Incomplete,200 - 499,1 - 23,12,159,75.47169811320754,2017
Other low birth weight or preterm,20-24,High School Graduate,200 - 499,0 - 1,30,608,49.3421052631579,2017
Other low birth weight or preterm,20-24,High School Graduate,200 - 499,1 - 23,38,608,62.5,2017
Other low birth weight or preterm,20-24,High School Graduate,500 - 999,1 - 23,14,1865,7.506702412868633,2017
Other low birth weight or preterm,20-24,Some College Education,200 - 499,1 - 23,13,334,38.92215568862276,2017
Other low birth weight or preterm,20-24,Some College Education,500 - 999,1 - 23,10,1197,8.35421888053467,2017
Other low birth weight or preterm,25-29,High School Incomplete,200 - 499,1 - 23,10,181,55.248618784530386,2017
Other low birth weight or preterm,25-29,High School Graduate,200 - 499,0 - 1,17,517,32.88201160541586,2017
Other low birth weight or preterm,25-29,High School Graduate,200 - 499,1 - 23,28,517,54.158607350096716,2017
Other low birth weight or preterm,25-29,Some College Education,200 - 499,0 - 1,16,420,38.0952380952381,2017
Other low birth weight or preterm,25-29,Some College Education,200 - 499,1 - 23,27,420,64.28571428571428,2017
Other low birth weight or preterm,25-29,Some College Education,500 - 999,0 - 1,11,1466,7.503410641200546,2017
Other low birth weight or preterm,25-29,College Graduate or Higher,200 - 499,1 - 23,11,240,45.83333333333333,2017
Other low birth weight or preterm,30-34,High School Graduate,200 - 499,0 - 1,10,371,26.954177897574127,2017
Other low birth weight or preterm,30-34,High School Graduate,200 - 499,1 - 23,19,371,51.21293800539083,2017
Other low birth weight or preterm,30-34,Some College Education,200 - 499,1 - 23,23,316,72.78481012658227,2017
Other low birth weight or preterm,30-34,College Graduate or Higher,200 - 499,1 - 23,13,290,44.82758620689655,2017
Other low birth weight or preterm,35-39,Some College Education,200 - 499,1 - 23,11,176,62.5,2017
Respiratory distress of newborn,25-29,College Graduate or Higher,500 - 999,24 - 144,11,854,12.88056206088993,2017
Other respiratory conditions originating in the perinatal period,20-24,High School Graduate,500 - 999,24 - 144,15,1865,8.04289544235925,2017
Other respiratory conditions originating in the perinatal period,20-24,High School Graduate,500 - 999,672 - 8736,14,1865,7.506702412868633,2017
Other respiratory conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,24 - 144,15,1622,9.247842170160297,2017
Other respiratory conditions originating in the perinatal period,25-29,Some College Education,500 - 999,24 - 144,10,1466,6.8212824010914055,2017
Pulmonary hemorrhage originating in the perinatal period,20-24,High School Graduate,500 - 999,24 - 144,10,1865,5.361930294906166,2017
Chronic respiratory disease originating in the perinatal period,20-24,High School Graduate,500 - 999,672 - 8736,14,1865,7.506702412868633,2017
Infections specific to the perinatal period,15-19,High School Incomplete,500 - 999,189 - 648,10,602,16.611295681063122,2017
Infections specific to the perinatal period,20-24,High School Graduate,500 - 999,24 - 144,14,1865,7.506702412868633,2017
Infections specific to the perinatal period,20-24,High School Graduate,500 - 999,189 - 648,37,1865,19.839142091152816,2017
Infections specific to the perinatal period,20-24,Some College Education,500 - 999,189 - 648,17,1197,14.202172096908939,2017
Infections specific to the perinatal period,25-29,High School Graduate,500 - 999,189 - 648,18,1622,11.097410604192355,2017
Infections specific to the perinatal period,25-29,Some College Education,500 - 999,189 - 648,12,1466,8.185538881309686,2017
Infections specific to the perinatal period,30-34,High School Graduate,500 - 999,189 - 648,12,1130,10.619469026548673,2017
Infections specific to the perinatal period,30-34,Some College Education,500 - 999,189 - 648,17,1096,15.510948905109489,2017
Infections specific to the perinatal period,35-39,Some College Education,500 - 999,189 - 648,15,595,25.210084033613445,2017
Bacterial sepsis of newborn,15-19,High School Incomplete,500 - 999,189 - 648,10,602,16.611295681063122,2017
Bacterial sepsis of newborn,20-24,High School Graduate,500 - 999,24 - 144,13,1865,6.970509383378015,2017
Bacterial sepsis of newborn,20-24,High School Graduate,500 - 999,189 - 648,29,1865,15.549597855227882,2017
Bacterial sepsis of newborn,20-24,Some College Education,500 - 999,189 - 648,14,1197,11.695906432748536,2017
Bacterial sepsis of newborn,25-29,High School Graduate,500 - 999,189 - 648,16,1622,9.864364981504316,2017
Bacterial sepsis of newborn,25-29,Some College Education,500 - 999,189 - 648,12,1466,8.185538881309686,2017
Bacterial sepsis of newborn,30-34,High School Graduate,500 - 999,189 - 648,11,1130,9.734513274336283,2017
Bacterial sepsis of newborn,30-34,Some College Education,500 - 999,189 - 648,16,1096,14.598540145985401,2017
Bacterial sepsis of newborn,35-39,Some College Education,500 - 999,189 - 648,14,595,23.52941176470588,2017
Hemorrhagic and hematological disorders of newborn,15-19,High School Incomplete,500 - 999,24 - 144,10,602,16.611295681063122,2017
Hemorrhagic and hematological disorders of newborn,20-24,High School Graduate,500 - 999,24 - 144,19,1865,10.187667560321715,2017
Hemorrhagic and hematological disorders of newborn,25-29,High School Graduate,500 - 999,24 - 144,11,1622,6.781750924784217,2017
Hemorrhagic and hematological disorders of newborn,25-29,College Graduate or Higher,500 - 999,24 - 144,12,854,14.05152224824356,2017
Neonatal hemorrhage,20-24,High School Graduate,500 - 999,24 - 144,16,1865,8.579088471849866,2017
Neonatal hemorrhage,25-29,College Graduate or Higher,500 - 999,24 - 144,12,854,14.05152224824356,2017
Necrotizing enterocolitis of newborn,20-24,High School Graduate,500 - 999,189 - 648,21,1865,11.260053619302948,2017
Necrotizing enterocolitis of newborn,20-24,Some College Education,500 - 999,189 - 648,13,1197,10.86048454469507,2017
Necrotizing enterocolitis of newborn,25-29,High School Graduate,500 - 999,189 - 648,11,1622,6.781750924784217,2017
Necrotizing enterocolitis of newborn,25-29,Some College Education,500 - 999,189 - 648,11,1466,7.503410641200546,2017
Other perinatal conditions,20-24,High School Graduate,200 - 499,1 - 23,29,608,47.69736842105264,2017
Other perinatal conditions,20-24,High School Graduate,500 - 999,189 - 648,12,1865,6.434316353887399,2017
Other perinatal conditions,20-24,Some College Education,500 - 999,1 - 23,10,1197,8.35421888053467,2017
Other perinatal conditions,20-24,Some College Education,500 - 999,24 - 144,11,1197,9.189640768588136,2017
Other perinatal conditions,20-24,Some College Education,500 - 999,189 - 648,13,1197,10.86048454469507,2017
Other perinatal conditions,25-29,High School Graduate,200 - 499,1 - 23,15,517,29.013539651837522,2017
Other perinatal conditions,25-29,High School Graduate,500 - 999,1 - 23,17,1622,10.480887792848335,2017
Other perinatal conditions,25-29,High School Graduate,500 - 999,189 - 648,14,1622,8.631319358816276,2017
Other perinatal conditions,30-34,High School Graduate,200 - 499,0 - 1,10,371,26.954177897574127,2017
Other perinatal conditions,30-34,High School Graduate,200 - 499,1 - 23,13,371,35.04043126684636,2017
Other perinatal conditions,30-34,High School Graduate,500 - 999,189 - 648,12,1130,10.619469026548673,2017
Other perinatal conditions,30-34,Some College Education,500 - 999,189 - 648,10,1096,9.124087591240874,2017
Other perinatal conditions,30-34,College Graduate or Higher,200 - 499,1 - 23,10,290,34.48275862068965,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Incomplete,1500 - 1999,1 - 23,13,1897,6.852925672113864,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Incomplete,2000 - 2499,672 - 8736,10,6939,1.4411298457991064,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Incomplete,2500 - 2999,672 - 8736,14,24965,0.5607850991387944,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Incomplete,3000 - 3499,672 - 8736,16,31891,0.5017089460976452,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,200 - 499,1 - 23,10,608,16.44736842105263,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,500 - 999,1 - 23,20,1865,10.723860589812332,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,1000 - 1499,0 - 1,12,2643,4.540295119182747,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,1000 - 1499,1 - 23,18,2643,6.81044267877412,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,1000 - 1499,672 - 8736,11,2643,4.161937192584185,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,1500 - 1999,1 - 23,26,5599,4.64368637256653,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,1500 - 1999,672 - 8736,17,5599,3.0362564743704232,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2000 - 2499,1 - 23,16,19500,0.8205128205128205,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2000 - 2499,24 - 144,16,19500,0.8205128205128205,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2000 - 2499,189 - 648,13,19500,0.6666666666666666,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2000 - 2499,672 - 8736,29,19500,1.4871794871794872,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2500 - 2999,1 - 23,12,31891,0.3762817095732338,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2500 - 2999,24 - 144,11,31891,0.344924900442131,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2500 - 2999,189 - 648,10,31891,0.3135680913110282,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,2500 - 2999,672 - 8736,26,31891,0.8152770374086733,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,3000 - 3499,1 - 23,12,31891,0.3762817095732338,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,3000 - 3499,189 - 648,12,31891,0.3762817095732338,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,3000 - 3499,672 - 8736,27,31891,0.846633846539776,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,High School Graduate,3500 - 3999,672 - 8736,12,31891,0.3762817095732338,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,Some College Education,1500 - 1999,1 - 23,17,3272,5.19559902200489,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,Some College Education,1500 - 1999,672 - 8736,11,3272,3.361858190709046,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,Some College Education,2000 - 2499,1 - 23,10,11057,0.9044044496698924,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,Some College Education,2000 - 2499,672 - 8736,13,11057,1.1757257845708602,2017
"Congenital malformations, deformations and chromosomal abnormalities",20-24,Some College Education,3000 - 3499,672 - 8736,16,31891,0.5017089460976452,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Incomplete,2000 - 2499,1 - 23,15,6063,2.474022761009401,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Incomplete,3000 - 3499,672 - 8736,10,31891,0.3135680913110282,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,500 - 999,1 - 23,15,1622,9.247842170160297,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,1000 - 1499,1 - 23,15,2181,6.87757909215956,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,1500 - 1999,1 - 23,17,4892,3.4750613246116107,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,1500 - 1999,24 - 144,14,4892,2.861815208503679,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2000 - 2499,0 - 1,11,16646,0.6608194160759341,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2000 - 2499,1 - 23,19,16646,1.1414153550402497,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2000 - 2499,24 - 144,17,16646,1.021266370299171,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2000 - 2499,672 - 8736,14,16646,0.8410428931875525,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2500 - 2999,1 - 23,13,31891,0.40763851870433665,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2500 - 2999,24 - 144,11,31891,0.344924900442131,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2500 - 2999,189 - 648,10,31891,0.3135680913110282,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,2500 - 2999,672 - 8736,22,31891,0.689849800884262,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,High School Graduate,3000 - 3499,672 - 8736,15,31891,0.47035213696654227,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,1500 - 1999,1 - 23,15,4224,3.5511363636363633,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,1500 - 1999,24 - 144,10,4224,2.3674242424242427,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,1500 - 1999,672 - 8736,10,4224,2.3674242424242427,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,2000 - 2499,1 - 23,16,13520,1.183431952662722,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,2000 - 2499,24 - 144,10,13520,0.7396449704142012,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,2000 - 2499,672 - 8736,15,13520,1.1094674556213018,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,2500 - 2999,1 - 23,12,31891,0.3762817095732338,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,2500 - 2999,672 - 8736,18,31891,0.5644225643598507,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,Some College Education,3000 - 3499,672 - 8736,25,31891,0.7839202282775705,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,College Graduate or Higher,1500 - 1999,1 - 23,17,2727,6.233956729006233,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,College Graduate or Higher,1500 - 1999,189 - 648,11,2727,4.033736707004034,2017
"Congenital malformations, deformations and chromosomal abnormalities",25-29,College Graduate or Higher,2500 - 2999,672 - 8736,14,31891,0.4389953278354395,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,1500 - 1999,1 - 23,14,3363,4.162949747249479,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,2000 - 2499,1 - 23,12,10190,1.1776251226692838,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,2000 - 2499,24 - 144,11,10190,1.0794896957801767,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,2000 - 2499,672 - 8736,18,10190,1.7664376840039253,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,2500 - 2999,189 - 648,13,31891,0.40763851870433665,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,2500 - 2999,672 - 8736,13,31891,0.40763851870433665,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,High School Graduate,3000 - 3499,672 - 8736,10,31891,0.3135680913110282,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,Some College Education,2000 - 2499,1 - 23,16,9811,1.6308225461217,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,Some College Education,2500 - 2999,1 - 23,10,31891,0.3135680913110282,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,Some College Education,2500 - 2999,672 - 8736,16,31891,0.5017089460976452,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,Some College Education,3000 - 3499,672 - 8736,17,31891,0.5330657552287479,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,1000 - 1499,1 - 23,13,1639,7.931665649786455,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,1500 - 1999,1 - 23,21,3992,5.260521042084169,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,2000 - 2499,1 - 23,12,12929,0.9281460283084539,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,2000 - 2499,24 - 144,12,12929,0.9281460283084539,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,2000 - 2499,672 - 8736,19,12929,1.4695645448217185,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,2500 - 2999,1 - 23,10,31891,0.3135680913110282,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,2500 - 2999,24 - 144,16,31891,0.5017089460976452,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,2500 - 2999,672 - 8736,14,31891,0.4389953278354395,2017
"Congenital malformations, deformations and chromosomal abnormalities",30-34,College Graduate or Higher,3000 - 3499,672 - 8736,19,31891,0.5957793734909536,2017
"Congenital malformations, deformations and chromosomal abnormalities",35-39,High School Graduate,2000 - 2499,1 - 23,10,5251,1.9043991620643685,2017
"Congenital malformations, deformations and chromosomal abnormalities",35-39,High School Graduate,2000 - 2499,672 - 8736,11,5251,2.0948390782708053,2017
