Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,0 - 1,11,619,17.91,2019
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,1 - 23,24,619,39.13,2019
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,24 - 144,21,619,34.35,2019
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,189 - 648,18,619,29.08,2019
Certain conditions originating in the perinatal period,35-39,Some College Education,200 - 499,0 - 1,26,78,336.62,2019
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,1 - 23,11,296,37.34,2019
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,189 - 648,11,296,37.21,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,0 - 1,48,166,287.97,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,0 - 1,20,662,30.44,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,1 - 23,31,662,47.32,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,24 - 144,27,662,41.51,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,189 - 648,28,662,42.49,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,672 - 8736,15,662,22.77,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,0 - 1,23,94,249.88,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,24 - 144,15,378,40.37,2019
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,189 - 648,15,378,39.81,2019
Certain conditions originating in the perinatal period,40-44,High School Graduate,200 - 499,0 - 1,10,37,270.45,2019
Certain conditions originating in the perinatal period,40-44,Some College Education,200 - 499,0 - 1,10,40,250.84,2019
Certain conditions originating in the perinatal period,40-44,Some College Education,500 - 999,1 - 23,10,157,63.94,2019
Certain conditions originating in the perinatal period,40-44,College Graduate or Higher,200 - 499,0 - 1,11,40,275.92,2019
Certain conditions originating in the perinatal period,40-44,College Graduate or Higher,200 - 499,1 - 23,11,40,278.5,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,200 - 499,1 - 23,10,120,84.73,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Graduate,200 - 499,0 - 1,11,138,80.65,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Graduate,200 - 499,1 - 23,20,138,146.8,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,200 - 499,0 - 1,17,166,103.61,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,200 - 499,1 - 23,28,166,171.36,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,200 - 499,0 - 1,46,545,85.17,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,200 - 499,1 - 23,61,545,111.07,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,500 - 999,1 - 23,21,1797,11.91,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,200 - 499,0 - 1,26,271,96.83,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,200 - 499,1 - 23,35,271,129.91,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,500 - 999,1 - 23,15,987,15.25,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Incomplete,200 - 499,0 - 1,12,105,115.09,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Incomplete,200 - 499,1 - 23,16,105,154.57,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Incomplete,500 - 999,1 - 23,10,457,22.31,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,200 - 499,0 - 1,53,561,93.8,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,200 - 499,1 - 23,65,561,115.08,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,500 - 999,0 - 1,15,1644,9.18,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,500 - 999,1 - 23,19,1644,11.7,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,0 - 1,32,401,80.79,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,1 - 23,50,401,123.83,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,0 - 1,16,139,115.85,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,1 - 23,12,139,87.18,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,200 - 499,0 - 1,33,244,136.52,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,200 - 499,1 - 23,30,244,123.6,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,500 - 999,1 - 23,11,788,14.07,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Incomplete,200 - 499,1 - 23,11,93,120.1,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,200 - 499,0 - 1,43,421,100.95,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,200 - 499,1 - 23,57,421,134.24,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,500 - 999,1 - 23,22,1162,19.02,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,200 - 499,0 - 1,30,298,101.72,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,200 - 499,1 - 23,39,298,131.83,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,500 - 999,0 - 1,10,1073,9.47,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,500 - 999,1 - 23,11,1073,10.38,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,200 - 499,0 - 1,12,158,76.49,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,200 - 499,1 - 23,17,158,109.28,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,200 - 499,0 - 1,42,286,147.94,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,200 - 499,1 - 23,33,286,116.87,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,500 - 999,0 - 1,13,975,13.38,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,200 - 499,0 - 1,14,159,88.66,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,200 - 499,1 - 23,18,159,114.4,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,High School Graduate,200 - 499,0 - 1,15,191,79.31,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,High School Graduate,200 - 499,1 - 23,26,191,137.46,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Some College Education,200 - 499,0 - 1,10,171,58.62,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Some College Education,200 - 499,1 - 23,24,171,141.43,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Some College Education,200 - 499,1 - 23,12,78,155.76,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,200 - 499,0 - 1,19,166,116.78,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,200 - 499,1 - 23,27,166,163.96,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,500 - 999,1 - 23,12,662,18.2,2019
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,200 - 499,1 - 23,19,94,205.04,2019
Affected by maternal complications of pregnancy,15-19,High School Graduate,200 - 499,1 - 23,11,138,80.37,2019
Affected by maternal complications of pregnancy,20-24,High School Incomplete,200 - 499,0 - 1,11,166,67.38,2019
Affected by maternal complications of pregnancy,20-24,High School Incomplete,200 - 499,1 - 23,18,166,110.57,2019
Affected by maternal complications of pregnancy,20-24,High School Graduate,200 - 499,0 - 1,25,545,46.31,2019
Affected by maternal complications of pregnancy,20-24,High School Graduate,200 - 499,1 - 23,42,545,77.81,2019
Affected by maternal complications of pregnancy,20-24,High School Graduate,500 - 999,1 - 23,13,1797,7.39,2019
Affected by maternal complications of pregnancy,20-24,Some College Education,200 - 499,0 - 1,18,271,66.99,2019
Affected by maternal complications of pregnancy,20-24,Some College Education,200 - 499,1 - 23,18,271,66.8,2019
Affected by maternal complications of pregnancy,20-24,Some College Education,500 - 999,1 - 23,10,987,10.17,2019
Affected by maternal complications of pregnancy,25-29,High School Incomplete,200 - 499,1 - 23,13,105,125.83,2019
Affected by maternal complications of pregnancy,25-29,High School Graduate,200 - 499,0 - 1,34,561,61.05,2019
Affected by maternal complications of pregnancy,25-29,High School Graduate,200 - 499,1 - 23,46,561,82.73,2019
Affected by maternal complications of pregnancy,25-29,High School Graduate,500 - 999,1 - 23,14,1644,8.61,2019
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,0 - 1,21,401,53.1,2019
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,1 - 23,32,401,78.67,2019
Affected by maternal complications of pregnancy,25-29,College Graduate or Higher,200 - 499,0 - 1,20,244,83.0,2019
Affected by maternal complications of pregnancy,25-29,College Graduate or Higher,200 - 499,1 - 23,24,244,98.93,2019
Affected by maternal complications of pregnancy,30-34,High School Graduate,200 - 499,0 - 1,33,421,79.52,2019
Affected by maternal complications of pregnancy,30-34,High School Graduate,200 - 499,1 - 23,38,421,91.25,2019
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,0 - 1,20,298,67.89,2019
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,1 - 23,23,298,77.7,2019
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,1 - 23,13,158,83.97,2019
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,0 - 1,30,286,105.82,2019
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,1 - 23,19,286,67.1,2019
Affected by maternal complications of pregnancy,35-39,High School Graduate,200 - 499,1 - 23,19,191,100.18,2019
Affected by maternal complications of pregnancy,35-39,Some College Education,200 - 499,1 - 23,17,171,100.33,2019
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,0 - 1,14,166,86.1,2019
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,1 - 23,16,166,96.56,2019
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,1 - 23,16,94,172.32,2019
Incompetent cervix,20-24,High School Graduate,200 - 499,1 - 23,14,545,25.98,2019
Incompetent cervix,25-29,High School Graduate,200 - 499,0 - 1,13,561,23.44,2019
Incompetent cervix,25-29,High School Graduate,200 - 499,1 - 23,21,561,37.88,2019
Incompetent cervix,25-29,Some College Education,200 - 499,1 - 23,14,401,35.48,2019
Incompetent cervix,30-34,Some College Education,200 - 499,1 - 23,10,298,33.71,2019
Incompetent cervix,30-34,College Graduate or Higher,200 - 499,0 - 1,12,286,42.5,2019
Premature rupture,20-24,High School Incomplete,200 - 499,1 - 23,10,166,61.33,2019
Premature rupture,20-24,High School Graduate,200 - 499,0 - 1,15,545,27.78,2019
Premature rupture,20-24,High School Graduate,200 - 499,1 - 23,24,545,44.49,2019
Premature rupture,20-24,Some College Education,200 - 499,1 - 23,10,271,37.19,2019
Premature rupture,25-29,High School Graduate,200 - 499,0 - 1,17,561,30.46,2019
Premature rupture,25-29,High School Graduate,200 - 499,1 - 23,21,561,37.68,2019
Premature rupture,25-29,Some College Education,200 - 499,0 - 1,13,401,32.93,2019
Premature rupture,25-29,Some College Education,200 - 499,1 - 23,12,401,30.49,2019
Premature rupture,25-29,College Graduate or Higher,200 - 499,1 - 23,15,244,61.87,2019
Premature rupture,30-34,High School Graduate,200 - 499,0 - 1,26,421,62.63,2019
Premature rupture,30-34,High School Graduate,200 - 499,1 - 23,22,421,52.63,2019
Premature rupture,30-34,Some College Education,200 - 499,0 - 1,10,298,34.06,2019
Premature rupture,30-34,Some College Education,200 - 499,1 - 23,12,298,40.6,2019
Premature rupture,30-34,College Graduate or Higher,200 - 499,0 - 1,12,286,42.31,2019
Premature rupture,35-39,High School Graduate,200 - 499,1 - 23,12,191,63.13,2019
Premature rupture,35-39,College Graduate or Higher,200 - 499,1 - 23,10,166,60.34,2019
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Graduate,200 - 499,0 - 1,17,545,31.24,2019
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Graduate,200 - 499,1 - 23,11,545,20.39,2019
"Newborn affected by complications of placenta, cord and membranes",20-24,Some College Education,200 - 499,1 - 23,12,271,44.63,2019
"Newborn affected by complications of placenta, cord and membranes",25-29,High School Graduate,200 - 499,0 - 1,15,561,27.32,2019
"Newborn affected by complications of placenta, cord and membranes",25-29,High School Graduate,200 - 499,1 - 23,16,561,28.65,2019
"Newborn affected by complications of placenta, cord and membranes",25-29,Some College Education,200 - 499,0 - 1,10,401,25.19,2019
"Newborn affected by complications of placenta, cord and membranes",25-29,Some College Education,200 - 499,1 - 23,12,401,30.2,2019
"Newborn affected by complications of placenta, cord and membranes",25-29,College Graduate or Higher,200 - 499,0 - 1,13,244,53.52,2019
"Newborn affected by complications of placenta, cord and membranes",30-34,High School Graduate,200 - 499,1 - 23,12,421,28.73,2019
"Newborn affected by complications of placenta, cord and membranes",30-34,High School Graduate,500 - 999,1 - 23,12,1162,10.33,2019
"Newborn affected by complications of placenta, cord and membranes",30-34,Some College Education,200 - 499,1 - 23,12,298,40.65,2019
"Newborn affected by complications of placenta, cord and membranes",30-34,College Graduate or Higher,200 - 499,1 - 23,13,286,46.27,2019
Chorioamnionitis,20-24,High School Graduate,200 - 499,0 - 1,10,545,18.38,2019
Disorders related to length of gestation and fetal malnutrition,15-19,High School Incomplete,200 - 499,0 - 1,18,120,150.46,2019
Disorders related to length of gestation and fetal malnutrition,15-19,High School Incomplete,500 - 999,1 - 23,12,482,25.26,2019
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,200 - 499,0 - 1,26,138,190.97,2019
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,200 - 499,1 - 23,26,138,189.44,2019
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,500 - 999,0 - 1,11,490,22.63,2019
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,500 - 999,1 - 23,13,490,26.71,2019
Disorders related to length of gestation and fetal malnutrition,20-24,High School Incomplete,200 - 499,0 - 1,24,166,145.59,2019
Disorders related to length of gestation and fetal malnutrition,20-24,High School Incomplete,200 - 499,1 - 23,33,166,199.76,2019
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,200 - 499,0 - 1,97,545,177.62,2019
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,500 - 999,0 - 1,18,1797,10.12,2019
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,500 - 999,1 - 23,34,1797,19.15,2019
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,200 - 499,0 - 1,45,271,166.73,2019
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,200 - 499,1 - 23,60,271,222.99,2019
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,500 - 999,0 - 1,10,987,10.26,2019
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,500 - 999,1 - 23,19,987,19.53,2019
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,200 - 499,1 - 23,12,66,184.4,2019
Disorders related to length of gestation and fetal malnutrition,20-24,College Graduate or Higher,200 - 499,0 - 1,13,50,260.59,2019
Disorders related to length of gestation and fetal malnutrition,20-24,College Graduate or Higher,200 - 499,1 - 23,14,50,281.84,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Incomplete,200 - 499,0 - 1,15,105,144.7,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Incomplete,200 - 499,1 - 23,27,105,252.95,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,200 - 499,0 - 1,96,561,171.13,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,0 - 1,10,1644,6.11,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,1 - 23,36,1644,22.03,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,24 - 144,15,1644,9.22,2019
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,189 - 648,10,1644,6.09,2019
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,0 - 1,70,401,173.86,2019
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,0 - 1,11,1233,9.11,2019
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,1 - 23,23,1233,18.9,2019
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,0 - 1,19,139,137.0,2019
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,1 - 23,39,139,277.2,2019
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,1 - 23,13,485,27.07,2019
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,200 - 499,0 - 1,27,244,112.45,2019
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,200 - 499,1 - 23,69,244,281.7,2019
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,500 - 999,1 - 23,10,788,12.83,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Elementary School or Less,200 - 499,1 - 23,16,46,350.97,2019
Disorders related to length of gestation and fetal malnutrition,30-34,High School Incomplete,200 - 499,0 - 1,10,93,108.55,2019
Disorders related to length of gestation and fetal malnutrition,30-34,High School Incomplete,200 - 499,1 - 23,26,93,284.88,2019
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,200 - 499,0 - 1,66,421,155.92,2019
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,200 - 499,1 - 23,102,421,242.52,2019
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,500 - 999,1 - 23,30,1162,26.14,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,0 - 1,49,298,163.44,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,1 - 23,74,298,247.52,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,500 - 999,0 - 1,13,1073,12.17,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,500 - 999,1 - 23,18,1073,16.87,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,0 - 1,31,158,198.56,2019
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,1 - 23,34,158,216.72,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,0 - 1,42,286,148.42,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,1 - 23,56,286,196.47,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,0 - 1,10,975,10.3,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,1 - 23,15,975,15.5,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,24 - 144,10,975,10.5,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,0 - 1,34,159,211.18,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,1 - 23,43,159,269.52,2019
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,1 - 23,16,519,30.89,2019
Disorders related to length of gestation and fetal malnutrition,35-39,Elementary School or Less,200 - 499,1 - 23,10,39,261.19,2019
Disorders related to length of gestation and fetal malnutrition,35-39,High School Incomplete,200 - 499,1 - 23,15,52,291.21,2019
Disorders related to length of gestation and fetal malnutrition,35-39,High School Graduate,200 - 499,0 - 1,31,191,164.11,2019
Disorders related to length of gestation and fetal malnutrition,35-39,High School Graduate,200 - 499,1 - 23,44,191,232.83,2019
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,0 - 1,31,171,182.79,2019
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,1 - 23,32,171,184.63,2019
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,0 - 1,14,78,180.41,2019
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,1 - 23,13,78,168.47,2019
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,0 - 1,27,166,165.14,2019
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,1 - 23,29,166,176.33,2019
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,0 - 1,11,94,118.94,2019
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,1 - 23,20,94,214.61,2019
Disorders related to length of gestation and fetal malnutrition,40-44,Some College Education,200 - 499,1 - 23,11,40,277.55,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Incomplete,200 - 499,0 - 1,18,120,150.46,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Incomplete,500 - 999,1 - 23,12,482,25.26,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,200 - 499,0 - 1,25,138,183.67,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,200 - 499,1 - 23,26,138,189.44,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,500 - 999,0 - 1,11,490,22.63,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,500 - 999,1 - 23,13,490,26.71,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Incomplete,200 - 499,0 - 1,24,166,145.59,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Incomplete,200 - 499,1 - 23,33,166,199.76,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,200 - 499,0 - 1,96,545,175.78,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,500 - 999,0 - 1,18,1797,10.12,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,500 - 999,1 - 23,34,1797,19.15,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,200 - 499,0 - 1,44,271,163.04,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,200 - 499,1 - 23,59,271,219.3,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,500 - 999,0 - 1,10,987,10.26,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,500 - 999,1 - 23,19,987,19.53,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,200 - 499,1 - 23,12,66,184.4,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,College Graduate or Higher,200 - 499,0 - 1,13,50,260.59,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,College Graduate or Higher,200 - 499,1 - 23,13,50,261.8,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Incomplete,200 - 499,0 - 1,15,105,144.7,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Incomplete,200 - 499,1 - 23,27,105,252.95,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,200 - 499,0 - 1,95,561,169.34,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,0 - 1,10,1644,6.11,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,1 - 23,36,1644,22.03,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,24 - 144,15,1644,9.22,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,189 - 648,10,1644,6.09,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,0 - 1,69,401,171.36,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,500 - 999,0 - 1,10,1233,8.24,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,500 - 999,1 - 23,23,1233,18.9,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,0 - 1,19,139,137.0,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,1 - 23,39,139,277.2,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,500 - 999,1 - 23,13,485,27.07,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,200 - 499,0 - 1,27,244,112.45,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,200 - 499,1 - 23,68,244,277.6,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,500 - 999,1 - 23,10,788,12.83,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Elementary School or Less,200 - 499,1 - 23,16,46,350.97,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Incomplete,200 - 499,0 - 1,10,93,108.55,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Incomplete,200 - 499,1 - 23,24,93,263.34,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,200 - 499,0 - 1,66,421,155.92,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,200 - 499,1 - 23,100,421,237.76,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,500 - 999,1 - 23,30,1162,26.14,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,0 - 1,47,298,156.73,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,1 - 23,72,298,240.56,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,500 - 999,0 - 1,12,1073,11.22,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,500 - 999,1 - 23,18,1073,16.87,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,0 - 1,29,158,185.84,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,1 - 23,33,158,210.39,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,0 - 1,42,286,148.42,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,1 - 23,56,286,196.47,2019
